KEY,English,Russian,,
dialogue_KVCe0qS,Integrated Data Assistant (IDA),Помощник по интегрированным данным (IDA),,
dialogue_e04J0u0,"<color=#44ff00>Yes, please guide me through the process!</color>","<color=#44ff00>Да, пожалуйста, проведите меня через весь процесс!</color>",,
dialogue_iaWKKG6,<color=#ff8800>No thanks. I already know how to capture a base</color>,"<color=#ff8800>Нет, спасибо. Я уже знаю, как захватить базу</color>.",,
dialogue_KGuGSue,Why should I do that? What are the advantages?,Почему я должен это делать? В чем заключаются преимущества?,,
dialogue_OOaupmI,Sounds interesting!,Звучит интересно!,,
dialogue_quOeq0G,Settlement Chief,Глава поселения,,
dialogue_KeSaSqC,FirstContactSC: {FirstContactSC}\nFarmMission1: {FarmMission1} || FieldMission1: {FieldMission1}\nFarmMission2: {FarmMission2} || FieldMission2: {FieldMission2}\nFarmMission3: {FarmMission3} || FieldMission3: {FieldMission3}\nFarmMission4: {FarmMission4} || FieldMission4: {FieldMission4}\nFarmMission5: {FarmMission5} || FieldMission5: {FieldMission5}\nQuestWTLUdoNotShowAgain: {QuestWTLUdoNotShowAgain}\nIsUsingArchive: {IsUsingArchive} || IsInDialogueFarm {IsInDialogueFarm} || IsInDialogueField: {IsInDialogueField},FirstContactSC: {FirstContactSC}\nFarmMission1: {FarmMission1} || FieldMission1: {FieldMission1}\nFarmMission2: {FarmMission2} || FieldMission2: {FieldMission2}\nFarmMission3: {FarmMission3} || FieldMission3: {FieldMission3}\nFarmMission4: {FarmMission4} || FieldMission4: {FieldMission4}\nFarmMission5: {FarmMission5} || FieldMission5: {FieldMission5}\nQuestWTLUdoNotShowAgain: {QuestWTLUdoNotShowAgain}\nIsUsingArchive: {IsUsingArchive} || IsInDialogueFarm {IsInDialogueFarm} || IsInDialogueField: {IsInDialogueField},,
dialogue_GiaaiM0,Reset all Missions,Сбросить все миссии,,
dialogue_OOuKq4C,Activate all Farm Missions,Активировать все миссии фермы,,
dialogue_KOqGGmW,Activate all Field Missions,Активировать все полевые миссии,,
dialogue_aCiG8u8,Activate VH,Активировать ВГ,,
dialogue_89a86qK,<color=#ffffff>Private Note:</color> Documentation obligation fulfilled,<color=#ffffff>Частное примечание:</color> Обязательство по документации выполнено.,,
dialogue_80BiSqm,"@d0 @q0As requested several times, I have stored all militarily relevant findings on the artifacts, as well as the risk assessments on our operation in the <color=#ffffff>network's reporting database</color>. @w2 The entries can be <color=#ffffff>accessed by all consoles</color> in the network on all moons. @w2 Hopefully. @w2 I am not going to add any of the science reports, though. @w2 I'm not doing footwork for others to take the credit until I'm ready to publish. @w2 I hope that by now they have at least unlocked access to the consoles for me everywhere...","@d0 @q0Как уже несколько раз просили, я сохранил все военные выводы по артефактам, а также оценки рисков по нашей операции в базе данных отчетов <color=#ffffff>сети</color>. @w2 Записи могут быть <color=#ffffff>доступны всем консолям</color> в сети на всех лунах. @w2 Надеемся. @w2 Однако я не собираюсь добавлять научные отчеты. @w2 Я не буду делать работу снова, чтобы другие присвоили себе эту заслугу. @w2 Я надеюсь, что к этому времени они хотя бы разблокировали для меня доступ к консолям повсюду...",,
dialogue_mmWe0Eu,<color=#00ffff>Planet Overview</color> (Global),<color=#00ffff>Обзор планеты</color> (Глобальный),,
dialogue_Oq8u8CW,@d0 @q0The database contains basic information about animals and plants on this moon.\n\nNote: This is a user-administered database. No guarantee for either the completeness or correctness of the entries!,"@d0 @q0База данных содержит основную информацию о животных и растениях на этой луне.\n\nПримечание: Это база данных, управляемая пользователем. Никаких гарантий полноты или правильности записей!",,
dialogue_0ma80m1,Crown Sector (Gas Giant),Сектор Короны (Газовый гигант),,
dialogue_OuWmO0S,Akua (Temperate moon),Акуа (луна с умеренным климатом),,
dialogue_CKaS04m,Ningues (Snow moon),Нингуэс (Снежная луна),,
dialogue_CC0G4i4,Skillon (Barren moon),Скиллон (бесплодная луна),,
dialogue_0SO87e0,Masperon (Alien swamp moon),Масперон (Чужая болотистая луна),,
dialogue_SiqCSW0,Omicron (Prairie planet),Омикрон (планета прерий),,
dialogue_Su0i0KC,Back to Main Menu,Вернуться к главному меню,,
dialogue_qqCi48S,"@d0 @q0The Crown sector was named by our forefathers. The arrangement of the four moons near a gas giant suggests a non-natural origin. Why the ancients settled in this system is perhaps more than just the coincidence we have always assumed it to be. The artifacts, which are distributed over this system of tiny moons, have been examined in great detail since the beginning of the space age by many members of the academy (unsuccessfully) to understand their purpose and origin. Now, apparently, it's my turn.\n<i>- Tash Aki Talen</i>","@d0 @q0Сектор Короны уже был так назван нашими предками. Расположение четырех лун возле газового гиганта говорит о неестественном происхождении. Почему древние только обосновались в этой системе - возможно, это нечто большее, чем просто совпадение, как от которого всегда отмахиваются. Артефакты, которые распределены по этой системе мини-лун и которые исследовались в основном уже с начала космической эры каждым членом академии (безуспешно), говорят на понятном языке. Теперь, видимо, настала моя очередь.\n<i>- Таш Аки Тален</i>",,
dialogue_uQaCCG4,"@d0 @q0Akua, the lush sister of the four moons of the gas giant 'Crown'. This speaks both for and against intrepid scientists and explorers venturing into its verdant forests or diving and fishing in one of its many lakes. The weather is often excellent. Water temperatures are acceptable. There are a few seriously dangerous creatures around the wrecks and in the swamps and marshes. Otherwise, lots of herbivores. Almost a vacation destination, if that's what you prefer. <i>- Tash Aki Talen</i>\n <color=#ffffff>Risk level</color>: Very Low","@d0 @q0Akua, пышная сестра из четырех лун газового гиганта 'Crown'. Это говорит как за, так и против того, чтобы отважные ученые и исследователи отправлялись в ее зеленые леса или ныряли и рыбачили в одном из ее многочисленных озер. Погода часто отличная. Температура воды приемлемая. Вокруг обломков и в болотах есть несколько действительно опасных существ. В остальном, много травоядных. Почти место для отдыха, если это то, что ты предпочитаешь. <i>- Tash Aki Talen</i>\n <color=#ffffff>Уровень риска</color>: Очень низкий",,
dialogue_GSKe0WW,"@d0 @q0Ningues, at least for this humble researcher, proved to be a bore. Nothing but ice and snow as far as the eye can see. There are some areas of Tundra sprinkled with trees and grass, but my research here produced exhaustion as opposed to inciting the imagination.\n<i>- Tash Aki Talen</i>\n <color=#ffffff>Risk Level</color>: Moderate","@d0 @q0Нингес, по крайней мере для этого скромного исследователя, оказался скучным. Ничего, кроме льда и снега, насколько хватает глаз. Есть некоторые участки тундры, усыпанные деревьями и травой, но мои исследования здесь привели к истощению, а не к возбуждению воображения.\n<i>- Таш Аки Тален</i>\n <color=#ffffff>Уровень риска</color>: Умеренный",,
dialogue_iSCiq84,"@d0 @q0This moon is becoming more and more a dumping ground for all the wrecks and things that the Zirax and the Assembly no longer want to use. The toxicity is already increasing, and the radiation has gotten worse with each new weapons test. The fauna continues to adapt to these changes. They use the debris as hiding places ... and as traps for their prey. So you shouldn't spend too much time outdoors, and watch the shadows as well.\n- Tash Aki Talen \n<color=#ffffff>Risk Level</color>: Dangerous ecological and biological hazards!","@d0 @q0Этот лун становится все больше и больше свалкой для всех обломков и вещей, которые Zirax и Assembly больше не хотят использовать. Токсичность уже увеличивается, и радиация становится хуже с каждым новым испытанием оружия. Фауна продолжает адаптироваться к этим изменениям. Они используют обломки как укрытия ... и как ловушки для своей добычи. Так что тебе не стоит проводить слишком много времени на улице и следить за тенями.\n- Tash Aki Talen \n<color=#ffffff>Уровень риска</color>: Опасные экологические и биологические угрозы!",,
dialogue_WSSuiGS,"@d0 @q0This moon is in the midst of a critical natural transformation despite these challenges, and the genetic diversity of plants and animals is exploding. The Zirax exploit this unrestrained by the clear guidelines of the academy! How this will affect the natural progression one cannot foresee.. yet. The additionally introduced disturbance elements and test animals ... that will have consequences. No matter what their scientists say!\n<i>- Tash Aki Talen</i>\n <color=#ffffff>Risk Level</color>: Medium to High","@d0 @q0Этот спутник находится в разгаре критической природной трансформации, несмотря на эти трудности, и генетическое разнообразие растений и животных взрывается. Zirax эксплуатируют это без ограничений, установленных четкими руководящими принципами академии! Как это повлияет на естественное развитие, предсказать невозможно.. пока что. Дополнительно введенные элементы нарушения и тестовые животные ... это будет иметь последствия. Независимо от того, что говорят их ученые!\n<i>- Tash Aki Talen</i>\n <color=#ffffff>Уровень риска</color>: Средний до Высокий",,
dialogue_iCK8iC8,"@d0 @q0Our old homeworld - already transformed into a sanctuary of the Talon culture ages ago - has become the spiritual center of our culture. The seat of the Academy of Science (and thus the center of life) has long since moved to Zeyhines, the seat of government of the Assembly. The Talon are scattered throughout the galaxy, yet they return here regularly. Hopefully, it will remain that way for a long time.\n<i>- Tash Aki Talen</i>","@d0 @q0Наша старая родная планета - уже много веков назад превращенная в святилище культуры Тэлон, сейчас она является лишь чем-то вроде духовного центра нашей культуры.  Резиденция Академии наук и, следовательно, центр жизни уже давно переместился в Зейхинес, место правительства Ассамблеи. Тэлоны разбросаны по всей галактике, но все же они регулярно возвращаются сюда. Надеюсь, так будет продолжаться еще долгое время.\n<i>- Таш Аки Тален</i>.",,
dialogue_GA0GKSW,<color=#ffffff>Crown Sector (Gas Giant)</color>,<color=#ffffff>Сектор Короны (газовый гигант)</color>,,
dialogue_SCaqaKO,<color=#ffffff>Akua (Temperate moon)</color>,<color=#ffffff>Акуа (Луна умеренного климата)</color>,,
dialogue_qK28640,<color=#ffffff>Ningues (Snow moon)</color>,<color=#ffffff>Нингуэс (Снежная луна)</color>,,
dialogue_8408GIw,<color=#ffffff>Skillon (Barren moon)</color>,<color=#ffffff>Skillon (Бесплодная луна)</color>,,
dialogue_eiaGKiS,<color=#ffffff>Masperon (Alien Swamp moon)</color>,<color=#ffffff>Масперон (луна инопланетного болота)</color>,,
dialogue_Wq04CSO,<color=#ffffff>Omicron (Prairie planet)</color>,<color=#ffffff>Омикрон (планета прерий)</color>.,,
dialogue_lGW8KSK,Quests - Where to look up Todo & Next Steps?,Квесты - Где искать Todo & Next Steps?,,
dialogue_SmOmWq4,@d0Use the <color=#ffffff>quest log in the PDA</color> to manage ALL your active quests remotely!\n1. Open the PDA (<color=#44ff00>F1</color>) and click the tab '<color=#ffffff>Solo Missions</color>'. \n2. Click on the <color=#fbff00>dropdown arrow</color> of the desired group (e.g. <color=#fbff00>Talon</color>)\n3. Select the entry '<color=#ffffff>Quest Log</color>' \n4. Click at the bottom on '<color=#44ff00>Activate Mission</color>' and follow the instructions\n<color=#ffae00><u>IMPORTANT:</u></color><color=#ffae00> Quests that are tied to a planet will be CANCELLED if you leave that planet!</color>,"@d0Используй журнал <color=#ffffff>квестов в КПК</color>, чтобы управлять ВСЕМИ своими активными квестами удаленно!\n1. Открой КПК (<color=#44ff00>F1</color>) и перейди на вкладку '<color=#ffffff>Solo Missions</color>'. \n2. Нажми на <color=#fbff00>стрелку раскрытия</color> нужной группы (например, <color=#fbff00>Talon</color>)\n3. Выбери запись '<color=#ffffff>Quest Log</color>' \n4. Нажми внизу на '<color=#44ff00>Activate Mission</color>' и следуй инструкциям\n<color=#ffae00><u>ВАЖНО:</u></color><color=#ffae00>Квесты, привязанные к планете, будут ОТМЕНЕНЫ, если ты покинешь эту планету!</color>.",,
dialogue_yS4KFqC,Reset Quest Log info,Сброс информации о журнале квестов,,
dialogue_C8GWWe8,"@d0 @q0 All right, have it your way.\n\nBut remember, I could always use your help with this!","@d0 @q0 Ладно, пусть будет по-твоему.\n\nНо помни, мне всегда пригодится твоя помощь в этом деле!",,
dialogue_emKOeMK,Reset IsInDialogueFarm/Field & IsUsingArchive,Сброс IsInDialogueFarm/Field & IsUsingArchive,,
dialogue_eWmqwqC,"@d0 @q0 All right, Son. Have it your way.\n\nBut remember, I could always use your help with this!","@d0 @q0 Хорошо, сынок. Пусть будет по-твоему.\n\nНо помни, мне всегда пригодится твоя помощь в этом деле!",,
dialogue_mqmiq78,<color=#ffae00>Cancel Quest </color><i>(-5 Reputation Points)</i>,<color=#ffae00>Cancel Quest </color><i>(-5 очков репутации)</i>,,
dialogue_q8KqKG4,@q0 @d0 <color=#ffffff>Welcome to the </color><color=#44ff00>Talon</color><color=#ffffff> QUEST archive!</color>\nThe archive lists all ACTIVE quests you have currently picked from the Talon faction.\nPlease make a selection from the following options! (Location/Quest Type)\n<color=#ffffff>Open Assignments</color>: {OpenAssignmentsFarm}\n<i>Note: Quests are only repeatable as long as the targeted structures are not destroyed/looted or NPCs/creatures respawned. <color=#ffae00>[The quests are still heavily work in progress as of EXP v1.8]</color></i>,"@q0 @d0 <color=#ffffff>Добро пожаловать в архив </color><color=#44ff00>Talon</color><color=#ffffff> QUEST! </color>\nВ этом архиве перечислены все АКТИВНЫЕ квесты, которые ты выбрал на данный момент от фракции Talon.\nПожалуйста, сделай выбор из следующих вариантов! (Местоположение/тип квеста)\n<color=#ffffff>Открытые задания</color>: {OpenAssignmentsFarm}\n<i>Примечание: Квесты можно повторять только до тех пор, пока целевые структуры не разрушены/захвачены или NPC/существа не возрождаются.  <color=#ffae00>[Квесты все еще находятся в стадии разработки по состоянию на EXP v1.8]</color></i>",,
dialogue_8V0e8WH,@q0 @d0 <color=#ffffff>Welcome to the </color><color=#44ff00>Talon</color><color=#ffffff> QUEST archive!</color>\nThe archive lists all ACTIVE quests you have currently picked from the Talon faction.\nPlease make a selection from the following options! (Location/Quest Type)\n<color=#ffffff>Open Assignments:</color> {OpenAssignmentsField}\n<i>Note: Quests are only repeatable as long as the targeted structures are not destroyed/looted or NPCs/creatures respawned. <color=#ffae00>[The quests are still heavily work in progress as of EXP v1.8]</color></i>,"@q0 @d0 <color=#ffffff>Добро пожаловать в архив </color><color=#44ff00>Talon</color><color=#ffffff> QUEST! </color>\nВ архиве перечислены все АКТИВНЫЕ квесты, которые ты выбрал в данный момент от фракции Talon.\nПожалуйста, сделай выбор из следующих вариантов! (Местоположение/тип квеста)\n<color=#ffffff>Открытые задания:</color> {OpenAssignmentsField}\n<i>Примечание: Квесты можно повторять только до тех пор, пока целевые структуры не разрушены/захвачены или NPC/существа не возрождаются.  <color=#ffae00>[Квесты все еще находятся в стадии разработки по состоянию на EXP v1.8]</color></i>",,
dialogue_0AKGS0O,"@q0 @d0 You have reached <color=#ffffff>level 3! </color>Before planning anything else - if not done yet - you should consider <color=#ffffff>building a Hover Vessel (HV)</color> to increase your <color=#ffffff>protection</color> and <color=#ffffff>transportation</color> capabilities!\n\n<color=#00ffff>Would you like to start a guided tutorial?</color>\n\n<i>Note: If you don't want to do the tutorial NOW, you can manually activate it LATER in the PDA! </i>","@q0 @d0 Ты достиг <color=#ffffff>уровня 3! </color> Прежде чем планировать что-то еще - если это еще не сделано - ты должен подумать о <color=#ffffff>постройке парящего судна (HV)</color>, чтобы увеличить свои <color=#ffffffff>защитные</color> и <color=#ffffffff>транспортные</color> возможности! \n\n<color=#00ffff>Хочешь начать управляемое обучение?</color>\n\n<i>Примечание: Если ты не хочешь проходить обучение СЕЙЧАС, ты можешь вручную активировать его ПОСЛЕ в КПК! </i>",,
dialogue_qS2iOiK,"@q0You have reached <color=#ffffff>level 5</color> and can now use your points to unlock e.g. the <color=#ffffff>Light Armor</color> or even more equipment and devices for your Hover Vessel and Bases. For now, you should consider building a <color=#ffffff>Small Vessel (SV)</color> to get to the high ground!\n\n<color=#ffffff>Would you like to start a guided tutorial?</color>\n\n<i>Note: If you don't want to do the tutorial right NOW, you can manually activate it LATER in the PDA (F1) > TUTORIAL tab > </i><color=#ffffff>Guided Tutorial: Small Vessel (BP) - Start</color>","@q0Ты достиг <color=#ffffff>уровня 5</color> и теперь можешь использовать свои очки, чтобы разблокировать, например, <color=#ffffff>Легкую броню</color> или еще больше оборудования и устройств для твоего парящего судна и базы. Пока что тебе стоит подумать о постройке <color=#ffffff>Малого судна (SV)</color>, чтобы добраться до высот!\n\n<color=#ffffff>Хочешь начать обучающий курс?</color>\n\n<i>Примечание: Если ты не хочешь проходить обучающий курс прямо СЕЙЧАС, ты можешь вручную активировать его ПОСЛЕ в PDA (F1) > вкладка TUTORIAL > </i><color=#ffffffff>Управляемый курс: Small Vessel (BP) - Start</color>.",,
dialogue_wGuOaSC,Tales of Tash - Private Log Archive,Tales of Tash - Архив личных журналов,,
dialogue_xOHmmSS,"@q0 @d0 To build a <color=#ffffff>Hover Vessel</color> only a few steps are necessary. In this tutorial, I will show you how to get a quick result with the help of the <color=#ffffff>Blueprint Libary</color> (<color=#44ff00>F2</color>) by using a <color=#ffffff>FRAME</color>.\n\nWe will then equip this frame with the necessary functional parts.\n\nNote: The FRAME is marked with <color=#ffffff>NUMBERS</color> that indicate the <u>necessary parts, their position</u>, and a suggested (!) <u>installation sequence</u>!","@q0 @d0 Чтобы построить <color=#ffffff>Малое судно</color>, необходимо всего несколько шагов.  В этом руководстве я покажу тебе, как получить быстрый результат с помощью <color=#ffffff>Blueprint Libary</color> (<color=#44ff00>F2</color>), используя <color=#ffffffff>FRAME</color>. \nЗатем мы оснастим эту раму необходимыми функциональными частями.\n\n\nПримечание: Рама помечена <color=#ffffffff>Цифрами</color>, которые указывают на <u>необходимые части, их положение</u> и предлагаемую (!) <u>последовательность установки</u>!",,
dialogue_484GeSS,How do I start?,Как начать?,,
dialogue_GKGc8S8,"@q0 @d0Open the Blueprint Libary (<color=#44ff00>F2</color>). Select the tab '<color=#ffffff>PREFABS</color>' on the left side <color=#00ffff>( 1 )</color>. Set the filter '<color=#ffffff>Base</color>' <color=#00ffff>( 2 )</color>. Enter the word '<color=#ffffff>Frame</color>' in the search field <color=#00ffff>( 3 )</color>. Select one of the FRAMEs <u>you have the materials for</u> and click the '<color=#ffffff>TO FACTORY</color>' <color=#00ffff>( 4 )</color> button on the <color=#ffffff>lower right</color> screen.\n\nIn the new window, drag all materials, for example, the <color=#ffffff>Wood Planks</color> from your inventory into the '<color=#ffffff>INTAKE</color>' box <color=#00ffff>( 5 )</color>. When all requirements are <color=#44ff00>GREEN</color> <color=#00ffff>( 6 )</color>, press <color=#ffffff>START PRODUCTION</color> <color=#00ffff>( 7 )</color>. \nThe crafting will take a few minutes. You can close the window. As soon as the production is <color=#ffffff>complete</color> you will get a <color=#ffffff>notification on your screen</color>!","@q0 @d0Открой Blueprint Libary (<color=#44ff00>F2</color>). Выбери вкладку '<color=#ffffff>PREFABS</color>' в левой части <color=#00ffff>( 1 )</color>. Установи фильтр '<color=#ffffff>Base</color>' <color=#00ffff>( 2 )</color>. Введи слово '<color=#ffffff>Frame</color>' в поле поиска <color=#00ffff>( 3 )</color>. Выбери одну из рам <u>у тебя есть материалы</u> и нажми кнопку '<color=#ffffff>TO FACTORY</color>' <color=#00ffff>( 4 )</color> на экране <color=#ffffff>в правом нижнем углу</color>. \n\n\nВ новом окне перетащи все материалы, например, <color=#ffffff>Деревянные доски</color> из своего инвентаря в поле '<color=#ffffff>INTAKE</color>' <color=#00ffff>( 5 )</color>. Когда все требования будут <color=#44ff00>ЗЕЛЕНЫЕ</color> <color=#00ffff>( 6 )</color>, нажми <color=#ffffff>START PRODUCTION</color> <color=#00ffff>( 7 )</color>. \nПроизводство займет несколько минут. Ты можешь закрыть окно. Как только производство будет <color=#ffffff>завершено</color>, ты получишь <color=#ffffff>уведомление на своем экране</color>!",,
dialogue_0aO04iu,"@q0 @d0 Open the Blueprint Factory (<color=#44ff00>F2</color>) and select your base from the <color=#ffffff>COMPLETED</color> list <color=#00ffff>( 1 )</color>. Then click <color=#ffffff>SPAWN</color> in the <color=#ffffff>lower right screen</color>. <color=#00ffff>( 2 ). </color>\nUse <color=#00ff00>PAGE UP/DOWN</color>, <color=#00ff00>HOME/END</color> and <color=#00ff00>INS/DEL</color> buttons and <color=#00ff00>Mouseview</color> for positioning. Use the left mouse button to place. \n<color=#ffffff></color>\n<color=#ffffff>When the frame is placed, this tutorial will continue automatically!</color>","@q0 @d0 Открой Blueprint Factory (<color=#44ff00>F2</color>) и выбери свою базу из списка <color=#ffffff>COMPLETED</color> <color=#00ffff>( 1 )</color>. Затем нажми <color=#ffffff>SPAWN</color> в <color=#ffffff>нижнем правом экране</color>. <color=#00ffff>( 2 ). </color>\nИспользуй <color=#00ff00>PAGE UP/DOWN</color>, <color=#00ff00>HOME/END</color> и <color=#00ff00>INS/DEL</color> кнопки и <color=#00ff00>Mouseview</color> для позиционирования. Используй левую кнопку мыши для размещения. \n<color=#ffffff></color>\n<color=#ffffff>Когда рамка будет размещена, этот туториал продолжится автоматически!</color>",,
dialogue_aieeqmS,<color=#ffffff>Alright. I am ready to go.</color>,<color=#ffffff>Правильно. Я готов приступить.</color>,,
dialogue_WK8C0eI,"@q0 @d0 This tutorial will assist you in <color=#ffffff>building a Hover Vessel (HV)</color> to increase <color=#ffffff>protection</color> and <color=#ffffff>transportation</color> capabilities!\n\nPlease click on <color=#ffffff>CONTINUE</color> if you want to start now. Click on MAYBE LATER if you have changed your mind. In this case, you can always start the tutorial again in the 'Tutorial Tab' of the PDA (<color=#44ff00>F1</color>)!","@q0 @d0 Этот урок поможет тебе <color=#ffffff>построить парящее судно (HV)</color> для увеличения <color=#ffffff>защиты</color> и <color=#ffffff>транспортировки</color> возможностей!\n\nНажми на <color=#ffffff>CONTINUE</color>, если ты хочешь начать прямо сейчас. Нажми на MAYBE LATER, если ты передумал. В этом случае ты всегда сможешь начать учебник заново во вкладке 'Учебник' КПК (<color=#44ff00>F1</color>)!",,
dialogue_eCuCu8m,<color=#44ff00>Continue.</color>,<color=#44ff00>Продолжить.</color>.,,
dialogue_13xqaq4,<color=#ffae00>Maybe later.</color>,"<color=#ffae00>Может быть, позже.</color>",,
dialogue_GiWSGCS,"@q0 @d0 We need to craft a <color=#fbff00>Core, </color>a <color=#fbff00>Generator</color> and a <color=#fbff00>Fuel Tank</color>. To make the vessel hover, we will need <color=#fbff00>4x Ground Repulsor Engines</color> and a <color=#fbff00>Cockpit</color> for steering. We will also add a <color=#fbff00>Cargo Box</color> to improve transportation capabilities!\n\nUse the <color=#ffffff>Portable Constructor</color> to build everything. \nThe required templates are <color=#fbff00>marked</color> in the overview below.\n\nAfter having build the devices, <color=#ffffff><u>equip them onto your toolbar</u> to continue the tutorial!</color>","@q0 @d0 Нам нужно изготовить <color=#fbff00>Основу, </color> <color=#fbff00>Генератор</color> и <color=#fbff00>Топливный бак</color>. Для того чтобы корабль парил, нам понадобится <color=#fbff00>4x Ground Repulsor Engines</color> и <color=#fbff00>Cockpit</color> для управления. Мы также добавим <color=#fbff00>Cargo Box</color> для улучшения возможностей транспортировки! \n\nИспользуй <color=#fbff00>Portable Constructor</color>, чтобы построить все. \n\nНеобходимые шаблоны <color=#fbff00>отмечены</color> в обзоре ниже.  \n\nПосле сборки устройств, <color=#ffffff><u>прикрепи их на свою панель инструментов</u>, чтобы продолжить обучение!</color>",,
dialogue_SKsXuGK,<color=#ffffff>Lets go!</color>,<color=#ffffff>Поехали!</color>,,
dialogue_iq8cCiK,<color=#00ffff>Guided Tutorial: Hover Vessel (BP)</color><color=#00ffff> - Devices</color>,<color=#00ffff>Управляемый туториал: Hover Vessel (BP)</color><color=#00ffff>- Devices</color>,,
dialogue_4e0mKWe,"@q0 @d0 For the production you primarily need <color=#ffffff>carbon substrate</color>, <color=#ffffff>iron</color>, <color=#ffffff>copper</color> and <color=#ffffff>silicon</color>. All materials can be found in various biomes as lumps of ore. @w2\nIf you want a higher yield, use your <color=#ffffff>handheld detector</color> and <color=#ffffff>scan for underground ore deposits</color>. The Robinson Protocol will give you further instructions when you have discovered such a deposit. @w2\nIf you cannot find anything, look around for old mining sites or camps! Someone might have left some notes where to find the resources!","@q0 @d0 Для производства тебе в первую очередь понадобится <color=#ffffff>углеродная подложка</color>, <color=#ffffff>железо</color>, <color=#ffffff>медь</color> и <color=#ffffff>кремний</color>. Все материалы можно найти в различных биомах в виде кусков руды. @w2\nЕсли ты хочешь получить более высокий урожай, используй свой <color=#ffffff>ручной детектор</color> и <color=#ffffff>сканируй подземные залежи руды</color>. Протокол Робинзона даст тебе дальнейшие инструкции, когда ты обнаружишь такое месторождение. @w2\nЕсли ты ничего не можешь найти, поищи вокруг старые места добычи или лагеря! Возможно, кто-то оставил записки, где искать ресурсы!",,
dialogue_u8K44WG,Understood.,Понятно.,,
dialogue_KOc446j,Can I look up this information somewhere again?,Могу ли я снова где-то поискать эту информацию?,,
dialogue_K8qC8Ou,"@q0 @d0 You can read this and other instructions for starting the Guided Tutorial at the following location:\n\n1. Open the PDA (<color=#44ff00>F1</color>) \n2. Open the TUTORIAL tab\n3. Select a tutorial step from the list, e.g. '<color=#ffffff>Guided Tutorial: Base (BP)</color>'. \n\nOn the right side in the <color=#ffffff>DESCRIPTION </color>field you will find all the information and steps you need to start and/or continue with the guided tutorial!","@q0 @d0Эту и другие инструкции по началу Руководства ты можешь прочитать в следующем месте:\n\n1. Открой КПК (<color=#44ff00>F1</color>)\n2. Открой вкладку TUTORIAL\n3. Выбери шаг обучающего курса из списка, например, '<color=#ffffff>Управляемый курс: База (BP)</color>'. \n\nСправа в поле <color=#ffffff>DESCRIPTION </color> ты найдешь всю информацию и шаги, необходимые тебе для начала и/или продолжения обучающего курса!",,
dialogue_OameCqa,Understood!,Понял!,,
dialogue_Z0Wi4iu,"@q0 @d0 As a first shelter you can build a very simple <color=#ffffff>Base</color> and expand it later! I recommend using <color=#ffffff>wood</color> or <color=#ffffff>carbon substrate</color> as they are fairly easy to obtain. One thing to keep in mind is to find a <color=#ffffff>good spot </color>to set up the shelter - with resources like water and ores nearby for example! \n\nIn this tutorial, I'll show you how to get a quick result using the <color=#ffffff>Blueprint Libary</color> (<color=#44ff00>F2</color>) by using a <color=#ffffff>FRAME</color>.\n\nWe will then equip this frame with the necessary functional parts.\n<color=#ffffff></color>","@q0 @d0 В качестве первого убежища ты можешь построить очень простую <color=#ffffff>Базу</color> и расширить её позже! Я рекомендую использовать <color=#ffffff>дерево</color> или <color=#ffffff>углеродную подложку</color>, так как их довольно легко достать. Не забывай только о том, что нужно найти <color=#ffffff>хорошее место</color> для создания убежища - например, чтобы поблизости были такие ресурсы, как вода и руда! \n\nВ этом руководстве я покажу тебе, как получить быстрый результат с помощью <color=#ffffff>Blueprint Libary</color> (<color=#44ff00>F2</color>), используя <color=#ffffffff>FRAME</color>.\n\nМы оснастим эту раму необходимыми функциональными частями.\n<color=#ffffffffff></color>",,
