pda_Oaa4m,New Task,New Task,,
pda_8iumS,New Action,New Action,,
pda_COmCC, - -, - -,,
pda_qKbea,"Each item and device has a mass and a volume.\n\n[u]Volume[/u]\nContainers usually have a limit on volume. Build more or use the Container Controller system explained below to work around this limitation. For your suit, there are SUIT BOOSTERS available that can extend the volume limit. You can also work around that limitation with the LOGISTICS NETWORK!\n\n[u]Mass[/u]\nMass primarily affects the flying behavior of vessels. You might lose the vessel's capability to take off from a planet (check STATISTICS page in the Control Panel) or imact your maximum speed if you overload your vessel. Docked vessels and their cargo also count towards the mass of the carrier. For players, their mass and that of items in their inventory currently carries no penalty.","Каждый предмет и устройство имеет массу и объем.\n\n[u]Объем[/u]\nКонтейнеры обычно имеют ограничение по объему. Построй больше или используй систему Container Controller, описанную ниже, чтобы обойти это ограничение. Для твоего костюма существуют SUIT BOOSTERS, которые могут расширить ограничение по объему. Ты также можешь обойти это ограничение с помощью LOGISTICS NETWORK!\n\n[u]Масса[/u]\nМасса в первую очередь влияет на поведение кораблей в полёте. Ты можешь потерять способность судна взлетать с планеты (проверь страницу STATISTICS в панели управления) или повлиять на максимальную скорость, если перегрузишь своё судно. Пристыкованные корабли и их груз также учитываются в массе носителя. Для игроков их масса и масса предметов в их инвентаре в настоящее время не имеет штрафов.",,
pda_Giouu,New Task,New Task,,
pda_eiaGq,New Action,New Action,,
pda_8aqCG, - -, - -,,
pda_aqKCm,New Task,New Task,,
pda_8q4a0,New Action,New Action,,
pda_C0Sqv, - -, - -,,
pda_8um0Y,Crafting Machines,Обрабатывающие машины,,
pda_aKO48,Survival Constructor,Встроенный коструктор,,
pda_0WOkK,Portable Constructor,Портативный конструктор,,
pda_8Smo8,Small Constructor,Малый конструктор,,
pda_5G44Z,Large Constructor,Большой конструктор,,
pda_8SKmu,Advanced Constructor,Расширенный конструктор,,
pda_S7SaG,Deconstructor,Деконструктор,,
pda_S4m14,Furnace,Печь,,
pda_Omi4G,"[c][7c99b3]This is the constructor built into your suit and is accessed using the TAB key. [-][/c]\n[c][7c99b3]It only can craft basic items, like food and a few basic devices to help recover from difficult situations.[-][/c]","[c][7c99b3]Это конструктор, встроенный в твой костюм, доступ к которому осуществляется с помощью клавиши TAB. [-][/c]\n[c][7c99b3]Он может создавать только базовые предметы, такие как еда и несколько основных устройств, помогающих выходить из сложных ситуаций.[-][/c]",,
pda_meamC,Food Processor,Кухонный комбайн,,
pda_aeGKm,[c][7c99b3]This is a terrain-placeable constructor which has more capabilities. It can be crafted in the Survival Constructor.[-][/c],"[c][7c99b3]Это конструктор с возможностью размещения на местности, у которого больше возможностей. Его можно создать во Встроенном конструкторе.[-][/c]",,
pda_qauuP,"[c][7c99b3]Allows to create food, medical items, and sprouts on Capital Vessels and Bases.[-][/c]","[c][7c99b3]Позволяет создавать еду, медицинские предметы и ростки на капитальных кораблях и базах.[-][/c]",,
pda_mC04q,[c][7c99b3]Works in the reverse of other constructors and is available for Capital Vessels and Bases. Deconstructors split devices into their base components. Deconstructors do not return ingots or ore! [-][/c],[c][7c99b3]Работает в обратную сторону от других конструкторов и доступен для капитальных кораблей и баз. Деконструкторы расщепляют устройства на их базовые компоненты. Деконструкторы не возвращают слитки или руду! [-][/c],,
pda_SO4jW,"[c][7c99b3]Automated smelting device for converting ore into ingots, available for Bases.[-][/c]","[c][7c99b3]Автоматизированное плавильное устройство для преобразования руды в слитки, доступно для Баз.[-][/c]",,
pda_S8KSi,Mobile Constructor (Hover Vessel),Мобильный конструктор (Парящее Судно),,
pda_GZ8Wi,Mobile Constructor (Small Vessel),Мобильный конструктор (Малое Судно),,
pda_kWAaC,Basic constructor for starting a base or small vessels.\nAvailable for bases and capital vessels.,Базовый конструктор для стартовой базы или малых судов.\nДоступно для Баз и Больших судов.,,
pda_04qai,Creates more advanced devices including items for capital vessels and bases.\nAvailable for bases and capital vessels.,"Создает более совершенные устройства, включая предметы для капитальных кораблей и баз.\nДоступно для баз и капитальных кораблей.",,
pda_aY0Cc,Creates the most advanced devices for all vessel types and bases. \nAvailable for bases and capital vessels.,Создает самые передовые устройства для всех типов судов и баз. \nДоступно для Баз и Больших судов.,,
pda_KKW8O,Mobile variant of a constructor with limited templates.,Мобильный вариант конструктора с ограниченными шаблонами.,,
pda_K04K4,Mobile variant of a constructor with limited templates.,Мобильный вариант конструктора с ограниченными шаблонами.,,
pda_AuOKi,Mining techniques,Методы добычи,,
pda_aSeG8,Find a resource,Поиск ресурсов,,
pda_VOG0m,1. Surface Rocks,1. Поверхностные породы,,
pda_qiWW6,2. Underground deposits,2. Подземные месторождения,,
pda_aiSaK,3. Resource Meteoroids,3. Ресурсы метеороидов,,
pda_qKGiS,4. Resource Asteroids,4. Ресурсы астероидов,,
pda_Wu544,Stones on the ground. All the different resources available as surface rocks have specific colors or models. They can be mined manually or with drill-equipped vessels.\n\nThere is no tool to discover them. You need to spot them with your eyes.,"Камни на поверхности земли. Все различные ресурсы, доступные в виде камней на поверхности, имеют определённые цвета или модели. Их можно добывать вручную или с помощью кораблей, оснащённых бурами.\n\nНет никакого инструмента для их обнаружения. Тебе нужно обнаружить их глазами.",,
pda_Y8aqm,"For underground deposits there are two variants:\na) underground (voxel) deposits that resemble a vein of ore you can mine\nb) sub-surface ore rocks (SSOR) as groups of rocks placed underground. \n\nFor SSOR you can use an ORE SCANNER in your inventory to reveal their position, as the DETECTORS only reveal the position of the deposit itself (center point on terrain) but not the individual ore rocks (which might not happen to be located in the center area!)","Для подземных месторождений существует два варианта:\na) подземные (воксельные) месторождения, которые напоминают жилу руды, которую ты можешь добывать.\nb) подповерхностные рудные породы (SSOR) как группы пород, расположенные под землей. \n\nДля определения местоположения SSOR ты можешь использовать ORE SCANNER из своего инвентаря, так как ДЕТЕКТОРЫ определяют только местоположение самого месторождения (центральную точку на местности), но не отдельных рудных пород (которые могут оказаться не в центральной области!).",,
pda_80b8i,"On most planets, meteorites will rain from the sky, either per default or when a particular ore deposit is depleted. A meteoroid warning is issued to your screen. Check the map (M) to spot where it has landed.\n\nNote: Resource meteoroids are not to be confused with weather phenomena like 'meteor rain'. The latter does not bear any resources but can injure you.","На большинстве планет метеориты будут сыпаться с неба либо по умолчанию, либо когда определенное месторождение руды истощается. На твой экран выводится предупреждение о метеоритах. Посмотри на карту (M), чтобы определить, где он упал.\n\nПримечание: Ресурсные метеороиды не следует путать с такими погодными явлениями, как 'метеоритный дождь'. Последний не несет никаких ресурсов, но может нанести тебе увечья.",,
pda_q84KC,"Resource Asteroids are found floating in space, either in planet orbits or in sectors of the solar system, for example in asteroid fields.\n\nResource Asteroids can be detected with a detector device. \nResource Asteroids are always voxel deposits.\nYou cannot place Autominers on them.","Ресурсные астероиды летают в космосе либо на орбитах планет, либо в секторах солнечной системы, например, в полях астероидов.\n\nРесурсные астероиды могут быть обнаружены детекторным устройством. \nРесурсные астероиды всегда представляют собой воксельные отложения.\nВы не можете размещать на них Автошахтера.",,
pda_OSi2u,Handheld Drill mining,Ручное бурение ресурсов,,
pda_m04O8,Vessel mining,Судовая добыча ресурсов,,
pda_O00u0,Autominer,Автошахтер,,
pda_q2CCC,"[i]Applies to SSOR, voxel deposits and resource asteroids[/i]\n\nTo find an underground deposit or asteroid:\n- Use your manual or vessel-based Detector to ping the area. Check for < Resource > markers and go closer than 300m or ping again to 'discover' it permanently\n- Each vessel has a small default scanning range as well. You do not need to ping a detector in this range.\n- The same applies to handheld drills and the survival tool and equipping one of these will show the location and type of the deposit.","[i]Применимо к SSOR, воксельным месторождениям и ресурсным астероидам[/i]\n\nЧтобы найти подземное месторождение или астероид:\n- Используй свой ручной или судовой детектор, чтобы пропинговать местность. Проверь наличие маркеров < Resource > и подойди ближе, чем на 300 м, или пропингуй ещё раз, чтобы 'обнаружить' его навсегда\n- У каждого судна также есть небольшой диапазон сканирования по умолчанию. Тебе не нужно пинговать детектор в этом диапазоне.\n- То же самое относится к ручным бурам и инструменту выживания, и оснащение одним из них покажет местоположение и тип месторождения.",,
pda_C44aO,"Get any manual drill or use the survival tool. Hit RMB and switch to the appropriate mining mode.\n\nPoint at the ground (you'll see the drilling sphere as a blue outline) and start drilling down.\n\nTips: \n- Use your Personal Drone (F5) for handheld Drill mining. This avoids being trapped in a mined-out hole. The drone has a range of 60m and will teleport the ore directly into your inventory.\n- Park a vessel nearby and use the Logistics Network to connect to a container, mined ore and rock will go directly into it.","Возьми любую ручную дрель или воспользуйся инструментом выживания. Нажми RMB и переключись в соответствующий режим добычи.\n\n Наведи курсор на землю (ты увидишь сферу бурения в виде синего контура) и начни бурить вниз.\n\nСоветы: \n- Используй своего персонального дрона (F5) для добычи с помощью ручного бура. Это позволяет избежать ловушки в выработанной скважине. Радиус действия дрона составляет 60 м, и он телепортирует руду прямо в твой инвентарь.\n- Припаркуй поблизости судно и с помощью Логистической сети подключись к контейнеру, добытая руда и камень попадут прямо в него.",,
pda_OeGiq,"Vessel drills work the same as handheld drills, except they are fired from the pilot seat.\nYou can also equip drill turrets for vessels. \n\nNote:\nFor vessel-based mining make sure you have your vessel equipped with a 'Container Controller (Ore and Wood)' and an appropriate amount of 'Container Extensions' to hold the ore - otherwise the drilled materials will drop on the ground or be ejected into space and float away.","Буры для судов работают так же, как и ручные буры, только стреляют они с места пилота.\nТы также можешь оборудовать буровые турели для судов. \n\nПримечание:\nДля добычи полезных ископаемых на судах убедитесь, что ваше судно оборудовано 'Контроллером контейнеров (руда и древесина)' и соответствующим количеством 'Расширителей контейнеров' для хранения руды - иначе выбуренные материалы будут падать на землю или выбрасываться в космос и уплывать.",,
pda_Oii4K,Autominers can be placed on SSOR or voxel deposits. They need to be powered and you need to pick up the ore from their internal containers. \n\nTip: Use the connected toolbar for transferring large quantities of heavy/voluminous ore to a nearby vessel.,"Автомайнеры можно размещать на SSOR или воксельных месторождениях. Они должны быть запитаны, и ты должен забирать руду из их внутренних контейнеров. \n\nСовет: Используй соединенную панель инструментов для передачи больших количеств тяжелой/основной руды на соседнее судно.",,
pda_0WGWK,"There are lots and lots of items and devices that can be traded, either with players (in MP) or with NPCs (SP and MP).\n\n[u]Player-2-Player[/u]\nSearch for a marketplace station and make your offers or buy stuff\n\n[u]Player-2-NPC[/u]\nFind an NPC trader or a console that wants to speak with you. Look for yellow markers floating above the NPC or console and access/talk with F. \n- You need at least a [c][ffffff]NEUTRAL[-][/c] reputation to start trading. \n- Not all traders sell or buy all items. Some are specialized, others might only buy or sell certain items.\n- Traders usually accept money cards (CASH) or payment from your bank account. \n\n[u]Money & ATM[/u]\nBoth methods require either you have\n- Money Cards in your inventory or\n- Money in your Bank account\n\nFind an ATM device to move either GOLD COINS and MONEYCARDS to your bank account. You can also withdraw funds as money cards from your account in the same way.\n\n[u]Commodity Items[/u]\nBesides items and devices that you can actually use, there are a lot of Commodity items that can be found, bought, and sold.\n\nCommodity traders are found in nearly all stations, not only in trading stations. Checking the needs and offers of different factions and their crews might open up a good way to make a lot of money.","Существует много-много предметов и устройств, которыми можно торговать, как с игроками (в MP), так и с NPC (SP и MP).\n\n[u]Player-2-Player[/u]\nИщи станцию на рынке и делай свои предложения или покупай вещи.\n\n[u]Player-2-NPC[/u]\nНайди NPC-торговца или консоль, которая хочет с тобой поговорить. Ищи желтые маркеры, плавающие над NPC или консолью, и заходи/говори с F. \n- Чтобы начать торговать, тебе нужна репутация не ниже [c][ffffff]NEUTRAL[-][/c]. \n- Не все торговцы продают или покупают все предметы. Некоторые из них специализируются на этом, другие могут покупать или продавать только определённые предметы.\n- Торговцы обычно принимают денежные карты (CASH) или оплату с твоего банковского счёта. \n\n[u]Деньги и банкомат[/u]\nДля обоих методов необходимо, чтобы либо у тебя были\n- Денежные карты в инвентаре, либо\n- Деньги на банковском счёте\n\nНайди банкомат, чтобы перевести на свой банковский счёт либо ЗОЛОТЫЕ КОИНЫ, либо ДЕНЕЖНЫЕ КАРТЫ. Таким же образом ты можешь снять средства в виде денежных карт со своего счета.\n\n[u]Товарные предметы[/u]\nПомимо предметов и устройств, которые ты действительно можешь использовать, существует множество товарных предметов, которые можно найти, купить и продать.\n\nТорговцы товарами встречаются почти на всех станциях, а не только на торговых. Проверка потребностей и предложений различных фракций и их экипажей может открыть неплохой способ заработать много денег.",,
pda_KKo18,New Task,New Task,,
pda_6uCS0,New Action,New Action,,
pda_mq4C0,Map layers,Слои Карты,,
pda_uKspG,"The Galaxy is made of several distinct layers.\n\n1. Planets\n2. Sectors\n3. Solar System\n4. Galaxy\n\nThis chapter explains how to move between these with the help of maps and bookmarks.\n\n[i]For more detail and info, please, in the list on the left, click and open this chapter's sub-headlines by [c][80ffff]clicking on their headline[-][/c] and/or by clicking the [c][80ffff]arrow-buttons [-][/c]next to them.[/i]","Галактика состоит из нескольких слоев.\n\n1. Планеты\n2. Сектора\n3. Солнечные системы\n4. Галактики\n\nВ этой главе рассказывается, как перемещаться между ними с помощью карт и закладок.\n\n[i]Для получения дополнительной информации и подробностей, пожалуйста, в списке слева щелкните и откройте подзаголовки этих глав, [c][80ffff]щелкнув заголовок[-][/c] и/или нажав [c][80ffff]кнопки со стрелками [-][/c]рядом с ними.[/i]",,
pda_U0umq,1. Planet,1. Планета,,
pda_OdMSG,2. Orbital Sectors,2. Орбитальные сектора,,
pda_WK80K,3. Solar System,3. Солнечная система,,
pda_SKqmm,4. Galaxy,4. Галактика,,
pda_WmiqI,The planetary playfield is the lowest layer of the galactic structures. It harbors all biological life and a lot of interesting biomes.\n\nDistances are measured in meters (or miles depending on the options you've selected),"Планетарное игровое поле - это самый нижний слой галактических структур. На нём обитает вся биологическая жизнь и множество интересных биомов.\n\nРасстояния измеряются в метрах (или милях, в зависимости от выбранных тобой опций).",,
pda_G4u4q,"A sector encompasses not only the planet and its immediate orbit, but can also host one or more moons. Space sectors are about 200x200x200km in size, measured in meters/miles.\n\nNote: Currently you cannot fly directly from one sector into an adjacent sector. You need to have a warp-capable vessel.","Сектор охватывает не только планету и её ближайшую орбиту, но также может вмещать одну или несколько лун. Размер космических секторов составляет примерно 200х200х200 км, измеряется в метрах/милях.\n\nПримечание: В настоящее время ты не можешь напрямую перелететь из одного сектора в соседний. Для этого нужно иметь судно с возможностью варпа.",,
pda_BOeIn,"Solar systems always have a sun .. even if it is a black hole.\nA solar system can host planets, gas giants, asteroid fields, and stations. A solar system can also be empty, though. \n\nThe distance in a solar system is measured in AU (Astronomical Units).","В солнечных системах всегда есть солнце, даже если это чёрная дыра.\nВ солнечной системе могут находиться планеты, газовые гиганты, астероидные поля и станции. Однако солнечная система может быть и пустой. \n\nРасстояние в солнечной системе измеряется в AU (астрономических единицах).",,
pda_a0m4O,The galaxy encompasses all the solar systems. Sometimes galaxies can have smaller satellite galaxies and you might need specific equipment to get there.\n\nDistances between solar systems are measured in LY (Light Years).,"Галактика охватывает все солнечные системы. Иногда галактики могут иметь более мелкие галактики-спутники, и тебе может понадобиться специальное оборудование, чтобы добраться туда.\n\nРасстояния между солнечными системами измеряются в LY (световых годах).",,
pda_4OK4e,Warp requirements,Требования к варп-прыжку,,
pda_Sqiwa,Sector - Sector,Сектор - Сектор,,
pda_uaaCe,"For intrasolar warping between sectors in orbit around a sun, you need at least a Small Vessel with a warpdrive and a pentaxid tank. You need to fill the pentaxid tank with constructor-refined pentaxid with raw material harvested from crystals or found in deposits (which are often to be found on moons and asteroids)","Для внутрисолнечного перемещения между секторами, находящимися на орбите вокруг одного солнца, тебе понадобится как минимум малое судно с варпдрайвом и резервуаром для пентаксида. В бак пентаксида нужно заливать очищенный конструктором пентаксид с сырьём, добытым из кристаллов или найденным в месторождениях (которые часто можно найти на лунах и астероидах).",,
pda_xQe4q,Solar System - Solar System,Солнечная система - Солнечная система,,
pda_OCSm8,"For intergalactic travel between solar systems, you need a capital vessel with a warpdrive (T1) and a pentaxid tank. Pentaxid is required to fuel these jumps as well.",Для межгалактических путешествий между солнечными системами тебе нужен капитальный корабль с варпдрайвом (Т1) и пентаксидным баком. Пентаксид необходим и для заправки этих прыжков.,,
pda_c4a4d,Navigation & Warping,Навигация & Варп,,
pda_iSqCu,Maps,Карты,,
pda_8KaGG,Each layer has its own map. Hit M to access it. Use the buttons on the top row to switch to the SECTOR or GALAXY level.\n\nNote: each map has an INFO button. Click to learn more about the map you are currently using.,"У каждого слоя своя карта. Нажмите M, чтобы получить к ней доступ. Используйте кнопки в верхнем ряду, чтобы переключиться на уровень СЕКТОР или ГАЛАКТИКА.\n\nПримечание: на каждой карте есть кнопка ИНФОРМАЦИЯ. Нажмите, чтобы узнать больше о карте, которую вы сейчас используете.",,
pda_W4GG8,Warp destination,Место назначения варпа,,
pda_iCGKu,"For warping, select a sector or a solar system and use LOCK TARGET or click on your destination with CTRL + Left Mouse Button. \n\nThis adds an orange rectangle to your pilot screen. \n\nPoint the crosshair towards it (you do not need to aim at it 100% exactly!) and accelerate to at least 30m/s then hit K to warp.\n\nNote: Visible bookmarks can also work as WARP destinations, simply point towards the yellow marker of a bookmark placed in a playfield in range and warp- you will not need to set a warp destination in this case!","Для варпинга выбери сектор или солнечную систему и используй LOCK TARGET или щелкни на пункте назначения с помощью CTRL + левая кнопка мыши. \n\nЭто добавит оранжевый прямоугольник на экран твоего пилота. \n\nНаведи на него перекрестие (не обязательно целиться в него на 100% точно!) и разгонись как минимум до 30 м/с, затем нажми K, чтобы варпнуться.\n\nПримечание: видимые закладки также могут работать как пункты назначения варпа, просто наведи на желтый маркер закладки, расположенной на игровом поле в радиусе действия, и варпнись - в этом случае тебе не нужно будет задавать пункт назначения варпа!",,
pda_Gm4cC,Bookmarks,Закладки,,
pda_1upI4,"On the planetary and orbital map you can also create markers that can be used as bookmarks.\n\nLeft-Click on a position will bring up a menu. Make the appropriate selections (f.ex. remove on approach) and a YELLOW marker will be added to the map, your radar, and in your (pilot) HUD.\n\nNote: \n- Markers can be seen BEYOND the playfield they are in! (For example, the marker for a base on a planet can be seen from orbit, from a nearby moon, or from a distant star)\n- The REGISTRY keeps track of all of your markers as well!\n- You can share bookmarks with your friends in MP.","На планетарной и орбитальной карте ты также можешь создавать маркеры, которые можно использовать в качестве закладок.\n\nЛевый щелчок на позиции вызовет меню. Сделай соответствующий выбор (например, удалить при приближении), и желтый маркер будет добавлен на карту, твой радар и в твой (пилота) HUD.\n\nПримечание: \n- Маркеры могут быть видны ЗА пределами игрового поля, на котором они находятся! (Например, маркер базы на планете можно увидеть с орбиты, с соседней луны или с далекой звезды)\n- В РЕГИСТРЕ ведется учет всех твоих маркеров!\n- Ты можешь делиться закладками со своими друзьями в MP.",,
pda_00itG,Starter Info,Информация для начинающих,,
pda_au0SG,Game Mechanics,Игровые механики,,
pda_mi44k,Warp Limitations,Ограничения на варп,,
pda_OqwOS,You cannot warp while you are being shot at ... this starts a 20s cooldown before warp is possible.\n,"Ты не можешь варпать, пока в тебя стреляют... начинается 20-секундная пауза, прежде чем варп станет возможным.\n",,
pda_OU04G,Orbital Patrol Vessels,Орбитальные Патрульные Корабли,,
pda_K0ekm,Questions and Answers,Вопросы и Ответы,,
pda_BWi8G,"Q: What do I need to do to stop the vessel?\nA: Destroy the Thrusters, Generators, or Core\n\nQ: Will this set off an automated despawn timer?\nA: Yes. (Timer follows the settings in the playfield.yaml and thus can vary, f.ex. 200-250 seconds)\n\nQ: Can I board and loot (the containers of) the vessel?\nA: Yes.\n\nQ: Can I salvage/Multi tool the vessel after I've stopped it?\nA: Yes. Roaming OPVs will not self-destruct after removing their core, however they will despawn shortly thereafter.\n\nQ: Can I control / capture the vessel\nA: Currently not.\n\nQ: Is there a way to modify the parameters like despawn, respawn etc?\nA: Check \Empyrion - Galactic Survival\Content\Playfields\+ExampleSpace\space_dynamic.yaml AND ..\Empyrion - Galactic Survival\Content\Playfields\SpaceOrbit\space_dynamic.yaml for examples on how to adjust and set up OPVs.\nA. You cannot directly deactivate the destruction, but can adjust the timer.","Q: Что мне нужно сделать, чтобы остановить корабль?\nA: Уничтожить движители, генераторы или ядро.\n\nQ: Запустит ли это автоматический таймер деспауна?\nA: Да. (Таймер следует настройкам игрового поля. yaml и поэтому может варьироваться, например, 200-250 секунд)\n\nQ: Могу ли я подняться на борт и разграбить (контейнеры) судна?\nA: Да.\n\nQ: Могу ли я спасать/мультиинструментировать судно после того, как остановил его?\nA: Да. Бродячие OPV не будут самоуничтожаться после удаления ядра, однако вскоре после этого они опустеют.\n\nQ: Могу ли я контролировать/захватить судно\nA: В настоящее время нет.\n\nQ: Есть ли способ изменить такие параметры, как деспаун, респаун и т.д.? \nA: Посмотри Empyrion - Galactic Survival/Content/Playfields/+ExampleSpace/space_dynamic.yaml И ....Empyrion - Galactic Survival/Content/Playfields/SpaceOrbit/space_dynamic.yaml для примеров того, как регулировать и настраивать OPV.\nA. Ты не можешь напрямую деактивировать разрушение, но можешь настроить таймер.",,
pda_mKq4u,Space Base Defense vessels,Корабли обороны космической базы,,
pda_8uaWm,Questions and Answers,Вопросы и Ответы,,
pda_qU0eu,"[i]This applies to Orbital Patrol Vessels (OPVs) spawned by the Space Base Defense (SBD) reinforcements mechanism as soon as a POI calls for help.[/i]\n\nQ: What do I need to do to stop the vessel?\nA: Destroy the Thrusters\n\nQ: Will this set off an automated despawn timer?\nA: Depends. There are a few options.\n- If the ship can still move, but only has lost a lot of weapons, it will try to warp out (if it has a warp drive)\n- If the ship is not able to move and lost all weapons it will start the self destruction\n- If the vessel is not able to move, but still has some weapons, it will remain a wreck until it's core is removed or a playfield-clear forces a despawn.\n\nQ: Can I board and loot (the containers of) the vessel?\nA: Yes.\n\nQ: Can I salvage/Multi tool the vessel once I've stopped it?\nA: No, because for salvaging (removing parts with the Multi tool) you need to de-core it, which will set off the destruction sequence and despawn the vessel. This works as follows: Core removed > 30 Second silent countdown until explosion sequence > after another 60 seconds, the ship will despawn.\n\nQ: Can I control / capture the vessel\nA: Currently not.\n\nQ: Is there a way to modify the parameters like despawn, respawn etc?\nA: No. There are settings for the SBD available in ..\Empyrion - Galactic Survival\Content\Configuration\FactionWarfare.ecf BUT you cannot deactivate the de-coring destruction sequence","[i]Это относится к орбитальным патрульным кораблям (OPV), порождаемым механизмом подкрепления Space Base Defense (SBD), как только POI вызывает помощь.[/i]\n\nQ: Что мне нужно сделать, чтобы остановить корабль?\nA: Уничтожить движители\n\nQ: Запустит ли это автоматический таймер деспауна?\nA: Зависит. Есть несколько вариантов.\n- Если корабль ещё может двигаться, но потерял много оружия, он попытается уйти в варп (если у него есть варп-двигатель)\n- Если корабль не может двигаться и потерял всё оружие, он начнёт самоуничтожение\n- Если корабль не может двигаться, но у него ещё есть оружие, он будет оставаться обломком, пока не будет удалено его ядро или пока очистка игрового поля не заставит его уйти в деспаун. \n\nQ: Могу ли я подняться на борт и разграбить (контейнеры) судна?\nA: Да.\n\nQ: Могу ли я спасти судно/многофункциональный инструмент, как только остановлю его?\nA: Нет, потому что для спасения (удаления частей с помощью многофункционального инструмента) тебе нужно удалить ядро, что приведет к запуску последовательности разрушения и деспауну судна. Это работает следующим образом: \n\nQ: Могу ли я контролировать/захватить судно\nA: В настоящее время нет.\n\nQ: Есть ли способ изменить параметры, такие как деспаун, респаун и т.д.\nA: Нет. Есть настройки для SBD, доступные в файле ..Empyrion - Galactic Survival/Content/Configuration/FactionWarfare.ecf НО ты не можешь деактивировать последовательность уничтожения де-коринга.",,
pda_IO0GS,Freighters,Фрахтовщики,,
pda_uWKup,Questions and Answers,Вопросы и Ответы,,
pda_0SgKJ,"Q: What do I need to do to stop the vessel?\nA: Destroy the Thrusters\n\nQ: Will this set off an automated despawn timer?\nA: Yes. (Timer follows the settings in the playfield.yaml and thus can vary, f.ex. 200-250 seconds)\n\nQ: Can I board and loot (the containers of) the vessel?\nA: Yes.\n\nQ: Can I salvage/Multi tool the vessel when I stopped it?\nA: Yes. The Freighters will not self-destruct when removing their core.\n\nQ: Can I control / capture the vessel\nA: Currently not.\n\nQ: Is there a way to modify the parameters like despawn, respawn etc?\nA: Check \Empyrion - Galactic Survival\Content\Playfields\+ExampleSpace\space_dynamic.yaml AND ..\Empyrion - Galactic Survival\Content\Playfields\SpaceOrbit\space_dynamic.yaml for examples on how to adjust and set up OPVs.\nA. You cannot directly deactivate the destruction, but can adjust the timer.","Q: Что мне нужно сделать, чтобы остановить корабль?\nA: Уничтожить подруливающие устройства\n\nQ: Запустит ли это автоматический таймер деспауна?\nA: Да. (Таймер следует настройкам игрового поля. yaml и поэтому может варьироваться, например, 200-250 секунд)\n\nQ: Могу ли я подняться на борт и разграбить (контейнеры) судна?\nA: Да.\n\nQ: Могу ли я спасать/мультиинструментировать судно, когда я его остановил?\nA: Да. Фрейтеры не будут самоуничтожаться при удалении ядра.\n\nQ: Могу ли я контролировать / захватывать судно\nA: В настоящее время нет.\n\nQ: Есть ли способ изменить параметры, такие как деспаун, респаун и т.д.? \nA: Посмотри Empyrion - Galactic Survival/Content/Playfields/+ExampleSpace/space_dynamic.yaml И ....Empyrion - Galactic Survival/Content/Playfields/SpaceOrbit/space_dynamic.yaml для примеров того, как регулировать и настраивать OPV.\nA. Ты не можешь напрямую деактивировать разрушение, но можешь настроить таймер.",,
pda_qqH0a,Credibility Seals,Печати репутации,,
pda_8qqei,Restore Reputation,Восстановление репутации,,
pda_48Ka8,"With 'Credibility Seals', earned by running certain missions for certain factions, you can restore your reputation from Hostile to Neutral.\n\nHow does it work?\n1. Find a Global Information Network (GIN) console in one of the trading stations (planet or orbit).\n2. Access the console and contact an ambassador of any faction and use your earned credibility seals to improve your standing. \n\nNotes:\n- For each step from hostile to unfriendly and unfriendly to neutral, one seal is consumed. \n- You cannot improve your reputation with a faction beyond neutral using faction credibility seals. - You can earn seals by completing credibility missions. Some story missions and quests (if available for this faction) offer them as well.\n\nIMPORTANT: You need to have the seals in your inventory to successfully complete your request!","С помощью 'печатей доверия', заработанных при выполнении определенных миссий для определенных фракций, ты можешь восстановить свою репутацию с враждебной до нейтральной.\n\nКак это работает?\n1. Найди консоль Глобальной информационной сети (GIN) на одной из торговых станций (планета или орбита)\n2. Зайди на консоль, свяжись с послом любой фракции и используй заработанные печати доверия для улучшения своего положения. \n\nПримечания:\n- За каждый шаг от враждебного к недружественному и от недружественного к нейтральному расходуется одна печать. \n- Ты не можешь улучшить свою репутацию с фракцией выше нейтральной, используя печати доверия фракции. - Ты можешь заработать печати, выполняя миссии доверия. Некоторые сюжетные миссии и квесты (если они доступны для данной фракции) также предлагают их.\n\n- ВАЖНО: Для успешного выполнения запроса тебе необходимо иметь печати в инвентаре!",,
pda_mWa7i, - - - - - - - - - - - - - -, - - - - - - - - - - - - - -,,
pda_qu8aK, __Explorers Guide__,__Руководство исследователя__,,
pda_uGeaW, - -, - -,,
